Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Licensed,official_video,Artist_Length,Album_Length,Title_Length,Description_Length
album,0.632,0.479,8.0,-5.577,0.0283,0.74,0.0,0.105,0.498,114.04,187640.0,168151620.0,1.0,1.0,45,17,48,148
album,0.666,0.49,2.0,-6.62,0.0339,0.301,4.92e-06,0.122,0.826,122.864,191787.0,49821266.0,1.0,1.0,45,17,65,222
album,0.738,0.588,5.0,-4.372,0.0446,0.744,2.13e-05,0.0576,0.877,107.951,181160.0,85183929.0,1.0,1.0,45,12,48,187
album,0.728,0.408,0.0,-6.66,0.0401,0.807,1.45e-05,0.0727,0.806,124.02,247600.0,44393734.0,1.0,1.0,45,25,68,262
album,0.703,0.566,0.0,-5.931,0.0274,0.267,0.000102,0.163,0.824,129.919,191067.0,73733452.0,1.0,1.0,45,18,49,149
album,0.725,0.496,3.0,-8.143,0.0292,0.395,0.000126,0.102,0.85,135.915,265880.0,235182054.0,1.0,1.0,45,17,56,255
album,0.665,0.463,7.0,-7.068,0.0412,0.704,1.53e-05,0.104,0.786,124.996,196360.0,41037600.0,1.0,1.0,45,49,63,219
single,0.718,0.382,7.0,-8.237,0.0466,0.585,0.0,0.128,0.499,87.029,200992.0,216579390.0,1.0,1.0,2,43,99,4226
single,0.382,0.632,8.0,-6.393,0.0411,0.391,0.000486,0.0922,0.716,78.936,333584.0,140293679.0,1.0,1.0,2,17,99,2117
album,0.468,0.91,11.0,-3.057,0.051,0.12,0.000304,0.271,0.694,163.842,303680.0,48455348.0,1.0,1.0,2,43,85,849
album,0.59,0.859,2.0,-5.005,0.0416,0.633,0.0,0.286,0.634,149.966,329387.0,79035339.0,1.0,1.0,2,45,85,687
compilation,0.697,0.438,8.0,-8.411,0.0289,0.399,0.0,0.293,0.58,117.955,241668.0,12172248.0,0.0,0.0,2,38,46,562
album,0.63,0.837,9.0,-4.635,0.0387,0.329,0.00271,0.159,0.473,107.997,341028.0,37198461.0,1.0,1.0,2,15,92,687
compilation,0.644,0.818,6.0,-5.924,0.0549,0.431,2.62e-05,0.0806,0.789,118.477,266653.0,13871446.0,1.0,1.0,2,22,85,614
album,0.692,0.954,2.0,-3.93,0.0915,0.0188,0.0,0.151,0.89,141.98,244068.0,99069325.0,1.0,1.0,2,9,90,841
compilation,0.256,0.583,7.0,-8.184,0.0428,0.598,0.000308,0.146,0.215,160.213,298272.0,18242266.0,1.0,1.0,2,38,70,650
compilation,0.571,0.734,9.0,-6.059,0.0402,0.463,0.000691,0.128,0.552,118.881,389693.0,97642188.0,1.0,1.0,2,45,53,265
album,0.473,0.657,6.0,-6.278,0.024,0.0454,2.41e-06,0.068,0.294,74.996,224973.0,2612936.0,0.0,0.0,5,7,32,119
album,0.464,0.775,7.0,-4.838,0.0313,0.203,0.0,0.0478,0.672,184.089,219520.0,38211.0,0.0,0.0,5,7,48,223
album,0.497,0.619,7.0,-4.811,0.0322,0.47,0.0,0.0708,0.756,159.996,210440.0,24409695.0,0.0,0.0,5,12,43,59
album,0.605,0.88,1.0,-3.747,0.14,0.263,0.0,0.2,0.908,176.028,211467.0,34052357.0,1.0,1.0,5,9,19,780
album,0.611,0.82,4.0,-2.784,0.0316,0.0084,0.0,0.107,0.786,94.981,214933.0,226823.0,0.0,0.0,5,12,36,211
album,0.671,0.782,7.0,-6.498,0.047,0.0122,0.0,0.525,0.62,95.011,214307.0,2612936.0,0.0,0.0,5,7,32,119
album,0.68,0.796,2.0,-5.884,0.0588,0.385,0.0,0.375,0.624,80.945,221853.0,34831.0,0.0,0.0,5,7,16,15
album,0.541,0.769,4.0,-6.253,0.0339,0.0556,1.54e-05,0.17,0.382,129.971,215747.0,3582138.0,1.0,1.0,5,12,31,1576
album,0.785,0.773,8.0,-7.61,0.0334,0.0296,8.12e-06,0.0667,0.892,119.996,206120.0,40021.0,0.0,0.0,5,7,45,51
single,0.617,0.923,6.0,-7.568,0.11,0.731,0.0483,0.115,0.752,139.083,270048.0,364377.0,1.0,1.0,17,6,96,1301
album,0.63,0.63,4.0,-7.525,0.0364,0.295,1.26e-05,0.0934,0.517,107.103,382973.0,102068613.0,1.0,1.0,17,59,89,1158
album,0.647,0.792,2.0,-9.815,0.0373,0.00536,5.82e-05,0.054,0.306,132.032,304089.0,38944685.0,1.0,1.0,17,23,89,443
single,0.528,0.739,0.0,-6.32,0.0314,0.687,5.17e-05,0.168,0.542,128.1,207072.0,49546138.0,1.0,1.0,17,55,93,858
single,0.469,0.737,8.0,-7.274,0.0762,0.725,0.00272,0.0655,0.572,79.545,365707.0,34191919.0,1.0,1.0,17,52,84,1014
single,0.83,0.858,6.0,-3.18,0.0554,0.134,1.72e-05,0.0567,0.949,119.974,296500.0,383952708.0,1.0,1.0,17,15,63,2865
single,0.746,0.924,8.0,-6.057,0.0442,0.0169,0.00279,0.097,0.807,136.051,306987.0,93945531.0,1.0,1.0,17,44,85,802
album,0.525,0.83,2.0,-5.23,0.044,0.438,0.0,0.2,0.428,149.972,553274.0,1688817.0,0.0,0.0,17,16,100,141
single,0.536,0.591,0.0,-5.377,0.0292,0.463,0.0,0.133,0.347,128.056,185216.0,271165.0,1.0,1.0,17,55,18,246
album,0.462,0.375,4.0,-13.184,0.0309,0.642,0.0,0.189,0.612,145.35,266067.0,6088335.0,1.0,1.0,10,48,91,1523
album,0.637,0.774,7.0,-9.327,0.056,0.522,0.0001,0.0901,0.731,121.108,381707.0,442249792.0,1.0,1.0,10,18,85,940
album,0.553,0.729,0.0,-10.778,0.0434,0.789,0.0,0.0586,0.749,125.251,362888.0,153950551.0,1.0,1.0,10,50,85,1837
album,0.364,0.687,0.0,-7.967,0.0571,0.656,0.0,0.175,0.663,161.008,310427.0,67585927.0,1.0,1.0,10,57,83,924
single,0.665,0.78,0.0,-5.793,0.0561,0.54,0.0,0.107,0.881,177.049,202373.0,79549496.0,1.0,1.0,10,31,93,3672
album,0.474,0.498,8.0,-10.146,0.0302,0.725,0.0,0.0852,0.759,100.93,324893.0,65590552.0,0.0,0.0,10,48,90,230
album,0.529,0.812,1.0,-9.238,0.0706,0.768,1.93e-06,0.311,0.768,138.841,300400.0,98207388.0,1.0,1.0,10,53,74,450
album,0.403,0.633,11.0,-8.537,0.0419,0.366,0.001,0.366,0.722,83.408,519227.0,20934187.0,1.0,1.0,10,46,96,1249
album,0.285,0.908,4.0,-4.601,0.0705,0.0318,0.00909,0.311,0.669,159.756,252733.0,71662569.0,1.0,1.0,11,31,42,1840
album,0.249,0.943,0.0,-5.188,0.0669,0.0286,0.00401,0.162,0.458,173.671,233507.0,51673712.0,1.0,1.0,11,41,47,1888
album,0.308,0.866,2.0,-5.671,0.059,0.000739,0.00141,0.232,0.227,109.825,438120.0,88504670.0,1.0,1.0,11,34,32,652
album,0.409,0.89,0.0,-6.839,0.0558,0.088,0.107,0.0935,0.268,100.409,290587.0,64004245.0,1.0,1.0,11,41,54,1879
album,0.314,0.959,4.0,-4.657,0.0908,0.0263,0.000148,0.161,0.492,154.221,309640.0,70576602.0,1.0,1.0,11,35,43,1863
album,0.313,0.882,0.0,-6.215,0.0355,0.0346,0.338,0.45,0.3,103.981,431093.0,60060.0,0.0,0.0,11,41,49,1368
album,0.446,0.97,9.0,-5.004,0.0508,0.00754,0.000275,0.199,0.595,94.233,363587.0,24234455.0,1.0,1.0,11,28,52,1864
album,0.324,0.667,4.0,-5.373,0.0321,0.00562,3.56e-05,0.0873,0.29,142.503,351027.0,42921329.0,1.0,1.0,11,34,43,1888
album,0.3,0.936,2.0,-5.399,0.0456,0.0337,0.021,0.158,0.756,133.065,271907.0,41843225.0,1.0,1.0,11,28,40,1833
album,0.368,0.917,6.0,-4.829,0.0772,0.147,0.000121,0.169,0.343,110.455,230760.0,12288151.0,1.0,1.0,11,31,47,1856
album,0.412,0.658,4.0,-12.051,0.0708,4.52e-05,0.000774,0.176,0.454,163.071,168406.0,190335069.0,0.0,1.0,13,19,43,353
album,0.336,0.792,9.0,-10.875,0.084,0.00351,0.00175,0.0437,0.427,155.587,355304.0,44231930.0,1.0,1.0,13,19,43,332
album,0.332,0.623,9.0,-12.363,0.08,0.222,0.000895,0.278,0.413,183.097,474360.0,188513.0,1.0,1.0,13,19,40,714
album,0.318,0.65,6.0,-13.928,0.0375,0.0802,0.132,0.0962,0.368,149.994,317206.0,12615955.0,0.0,1.0,13,33,65,506
compilation,0.476,0.556,4.0,-10.586,0.0646,0.0838,1.59e-05,0.125,0.43,103.122,364493.0,46106.0,0.0,0.0,13,23,22,94
album,0.329,0.673,3.0,-8.465,0.0296,0.0239,0.109,0.138,0.323,91.122,419933.0,6179547.0,1.0,1.0,13,31,15,413
album,0.492,0.0499,11.0,-28.814,0.0484,0.753,0.834,0.139,0.631,101.366,90783.0,128949.0,1.0,1.0,13,33,24,309
album,0.368,0.0595,9.0,-28.603,0.036,0.941,0.889,0.0827,0.338,90.127,269027.0,19929283.0,0.0,0.0,13,19,30,156
album,0.362,0.6,2.0,-12.285,0.0463,0.00183,0.0426,0.0814,0.658,148.462,304787.0,1648686.0,0.0,0.0,13,33,25,83
album,0.379,0.726,3.0,-4.935,0.0332,0.000193,0.00266,0.0578,0.178,120.012,532267.0,26811334.0,1.0,1.0,13,2,28,372
album,0.765,0.726,7.0,-5.26,0.0505,0.24,0.0,0.126,0.69,126.556,206495.0,5914198.0,1.0,1.0,6,18,36,584
album,0.669,0.737,6.0,-4.603,0.0527,0.404,0.0,0.182,0.347,149.926,237693.0,22308917.0,1.0,1.0,6,18,53,588
album,0.559,0.894,2.0,-3.622,0.215,0.119,0.0,0.108,0.473,93.994,212920.0,7018276.0,1.0,1.0,6,18,44,584
album,0.513,0.781,7.0,-5.564,0.204,0.483,0.0,0.347,0.682,78.748,159592.0,91142.0,1.0,1.0,6,18,53,1113
single,0.803,0.709,9.0,-6.54,0.0432,0.0769,0.0,0.286,0.706,121.947,164328.0,8646634.0,1.0,1.0,6,29,60,1420
album,0.669,0.802,5.0,-3.991,0.0564,0.139,0.0,0.0979,0.877,160.222,128267.0,2235523.0,1.0,1.0,6,18,39,584
album,0.66,0.79,9.0,-4.344,0.0537,0.282,0.0,0.299,0.556,111.071,211660.0,10835894.0,0.0,1.0,6,2,73,244
album,0.488,0.784,1.0,-5.837,0.0717,0.0462,0.0,0.163,0.317,88.046,183763.0,10684041.0,1.0,1.0,6,7,10,233
album,0.893,0.521,1.0,-5.952,0.0616,0.153,0.0,0.0695,0.862,126.951,176293.0,1451128.0,1.0,1.0,6,18,43,584
album,0.587,0.779,0.0,-3.804,0.162,0.154,2.06e-05,0.0493,0.641,145.1,156616.0,1546094.0,1.0,1.0,6,18,38,584
album,0.432,0.884,8.0,-6.659,0.13,0.0127,0.000527,0.166,0.624,108.948,166707.0,179258826.0,1.0,1.0,11,17,48,396
album,0.603,0.933,1.0,-3.358,0.171,0.00591,0.0,0.206,0.709,96.306,213760.0,247724809.0,1.0,1.0,11,49,40,435
album,0.425,0.852,11.0,-5.607,0.046,0.0175,0.306,0.0935,0.512,101.968,321040.0,17980209.0,0.0,0.0,11,49,35,104
album,0.595,0.489,7.0,-6.66,0.0271,0.497,0.0,0.119,0.0902,120.315,269973.0,497909.0,0.0,0.0,11,16,30,749
album,0.576,0.864,6.0,-3.981,0.0462,0.02,1.68e-06,0.683,0.609,97.225,272973.0,188517536.0,1.0,1.0,11,49,20,433
album,0.573,0.929,11.0,-5.996,0.082,0.00218,0.0723,0.718,0.284,97.57,289560.0,123575732.0,1.0,1.0,11,17,43,393
album,0.458,0.978,11.0,-2.389,0.191,0.00231,2.12e-06,0.111,0.342,104.012,221000.0,124283238.0,1.0,1.0,11,49,27,404
album,0.6,0.938,1.0,-3.615,0.0701,0.00152,1.48e-05,0.369,0.597,101.183,230240.0,6796001.0,0.0,0.0,11,49,21,81
album,0.428,0.781,1.0,-6.823,0.281,0.0675,0.000781,0.615,0.709,93.244,146480.0,26914800.0,1.0,1.0,11,26,19,304
album,0.752,0.753,6.0,-7.721,0.357,0.114,0.0,0.317,0.604,102.549,289867.0,7642473.0,1.0,1.0,11,17,66,350
compilation,0.321,0.64,2.0,-10.023,0.0324,0.28,0.0,0.718,0.414,146.172,214333.0,18783952.0,1.0,1.0,11,13,24,1217
album,0.547,0.257,0.0,-12.358,0.0252,0.907,0.183,0.0935,0.169,75.752,187867.0,719017.0,0.0,0.0,11,7,39,59
album,0.588,0.656,3.0,-6.373,0.0224,0.378,0.00227,0.042,0.746,79.701,212933.0,112956446.0,1.0,1.0,11,29,67,3265
album,0.574,0.469,2.0,-11.53,0.0403,0.733,1.96e-06,0.856,0.435,111.378,245693.0,14498464.0,1.0,1.0,11,14,89,2127
album,0.632,0.556,9.0,-10.138,0.0288,0.29,0.0215,0.0779,0.633,104.996,211667.0,145732400.0,1.0,1.0,11,13,73,1432
album,0.489,0.389,4.0,-11.653,0.0284,0.877,0.32,0.105,0.254,131.366,257787.0,46386962.0,1.0,1.0,11,7,94,1524
album,0.684,0.21,1.0,-18.204,0.0841,0.538,0.031,0.143,0.681,83.383,112040.0,969546.0,1.0,1.0,11,16,25,696
album,0.701,0.79,9.0,-6.16,0.0725,0.301,6.06e-05,0.179,0.421,99.104,236547.0,13544134.0,1.0,1.0,11,29,87,1871
album,0.578,0.339,0.0,-10.686,0.0263,0.924,0.0491,0.0988,0.14,75.661,186213.0,275506191.0,1.0,1.0,11,28,94,4952
album,0.484,0.165,7.0,-18.568,0.0498,0.728,1.19e-06,0.115,0.193,159.174,227933.0,212462.0,0.0,0.0,11,16,47,1351
album,0.695,0.876,3.0,-4.262,0.0553,0.000996,6.89e-06,0.106,0.941,89.954,279213.0,176591068.0,1.0,1.0,9,12,57,3751
album,0.402,0.969,8.0,-2.825,0.181,9.14e-05,0.0325,0.225,0.262,173.847,245227.0,75685790.0,1.0,1.0,9,18,28,2640
album,0.322,0.28,6.0,-9.367,0.0281,0.468,1.1e-06,0.102,0.175,85.794,248467.0,875969536.0,1.0,1.0,9,29,56,2220
album,0.429,0.966,8.0,-4.605,0.0733,0.000209,0.124,0.371,0.525,179.956,278027.0,64996506.0,1.0,1.0,9,31,49,3051
album,0.463,0.962,7.0,-6.43,0.0704,0.000233,0.109,0.0906,0.66,94.003,231573.0,270701.0,1.0,1.0,9,31,43,42
album,0.238,0.967,4.0,-2.602,0.136,0.000213,1.18e-06,0.26,0.58,170.128,252003.0,122773228.0,1.0,1.0,9,29,51,2939
album,0.54,0.977,1.0,-3.409,0.0876,2.55e-05,0.0588,0.0533,0.211,106.907,212040.0,8731140.0,0.0,0.0,9,18,36,70
album,0.528,0.968,1.0,-3.457,0.145,5.67e-05,0.0916,0.0668,0.305,91.934,204787.0,4613.0,0.0,0.0,9,18,31,31
album,0.553,0.991,8.0,-3.703,0.0925,4.44e-05,0.0729,0.179,0.324,114.919,287067.0,73094036.0,1.0,1.0,9,18,52,2841
album,0.549,0.969,1.0,-2.763,0.049,1.16e-05,0.106,0.104,0.348,101.055,204827.0,619501.0,0.0,0.0,9,23,19,55
album,0.699,0.467,4.0,-8.578,0.0375,0.685,0.0,0.315,0.764,119.287,130173.0,2573974.0,0.0,1.0,9,12,76,568
album,0.55,0.722,11.0,-11.729,0.0283,0.25,0.0129,0.11,0.716,103.886,434720.0,2640108.0,1.0,1.0,9,10,54,4993
album,0.421,0.751,9.0,-9.584,0.0472,0.2,0.0,0.17,0.789,89.839,145867.0,4238145.0,1.0,1.0,9,9,48,248
album,0.413,0.725,3.0,-5.787,0.0324,0.369,2.16e-05,0.0905,0.44,124.618,429760.0,4315640.0,0.0,0.0,9,9,47,140
album,0.623,0.633,9.0,-8.212,0.0304,0.336,4.6e-05,0.147,0.895,121.119,243827.0,9657398.0,1.0,1.0,9,14,44,1572
album,0.565,0.587,4.0,-7.393,0.0317,0.0573,0.00493,0.0416,0.966,147.462,198467.0,16219050.0,0.0,0.0,9,10,26,913
album,0.641,0.725,7.0,-7.376,0.039,0.16,0.00321,0.648,0.808,112.529,170133.0,5915135.0,0.0,0.0,9,14,22,64
album,0.425,0.903,1.0,-4.801,0.0732,0.405,0.0128,0.117,0.769,108.748,190253.0,12481224.0,1.0,1.0,9,15,27,1237
album,0.684,0.698,9.0,-6.219,0.041,0.332,5.16e-06,0.122,0.839,132.846,195107.0,7895904.0,1.0,1.0,9,12,29,145
album,0.354,0.731,2.0,-9.178,0.0382,0.0812,0.00124,0.115,0.697,170.633,471160.0,17812619.0,0.0,0.0,9,10,46,629
album,0.666,0.855,9.0,-5.051,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,268427.0,1050412650.0,0.0,0.0,6,38,50,730
album,0.467,0.324,2.0,-10.451,0.0255,0.615,0.0248,0.118,0.166,94.301,320267.0,130313917.0,0.0,0.0,6,24,47,2049
album,0.452,0.909,9.0,-3.977,0.0366,0.0313,0.0603,0.23,0.805,124.623,225787.0,68802503.0,0.0,0.0,6,38,50,763
album,0.381,0.894,7.0,-8.638,0.037,0.0258,0.0,0.0251,0.797,205.528,246933.0,36684030.0,1.0,1.0,6,23,66,487
album,0.667,0.699,7.0,-7.574,0.026,0.42,0.000442,0.201,0.655,118.567,314173.0,37171238.0,0.0,0.0,6,24,47,716
album,0.488,0.84,2.0,-4.626,0.0356,0.000395,1.21e-06,0.346,0.559,127.862,197800.0,33364376.0,1.0,1.0,6,35,46,122
album,0.467,0.432,7.0,-11.753,0.0283,0.175,0.001,0.226,0.238,142.642,271333.0,18569018.0,0.0,0.0,6,24,37,1781
album,0.566,0.385,7.0,-11.272,0.0304,0.796,7.63e-06,0.103,0.571,114.227,258067.0,10090609.0,0.0,0.0,6,24,63,1891
album,0.568,0.701,9.0,-10.453,0.04,0.000613,0.00258,0.17,0.638,120.678,231640.0,15018371.0,0.0,0.0,6,18,44,505
album,0.461,0.755,7.0,-3.71,0.0318,0.0178,1.13e-06,0.18,0.439,124.256,236627.0,29174873.0,0.0,0.0,6,6,49,497
album,0.452,0.524,0.0,-10.108,0.0351,0.315,0.0,0.103,0.246,151.505,312360.0,999439403.0,1.0,1.0,9,11,49,524
album,0.282,0.605,6.0,-4.916,0.0294,0.0047,0.00144,0.103,0.0783,103.929,403453.0,60836076.0,0.0,1.0,9,9,45,1449
album,0.482,0.617,4.0,-12.931,0.0458,0.00543,0.000146,0.284,0.718,125.697,252493.0,15865989.0,0.0,1.0,9,19,54,1232
album,0.153,0.417,1.0,-11.587,0.0318,0.434,0.000622,0.211,0.166,80.87,273333.0,327633448.0,1.0,1.0,9,11,28,538
album,0.505,0.631,9.0,-10.433,0.038,0.0203,2.21e-05,0.141,0.835,118.178,237467.0,20342346.0,0.0,1.0,9,8,44,467
album,0.273,0.39,8.0,-12.384,0.0317,0.134,0.00174,0.183,0.0851,103.955,387000.0,60836076.0,0.0,1.0,9,19,45,1449
album,0.601,0.928,7.0,-4.38,0.0481,0.014,0.000113,0.151,0.625,115.999,246533.0,20342346.0,0.0,1.0,9,9,44,467
album,0.491,0.613,0.0,-5.567,0.0266,0.00511,0.0,0.107,0.175,75.907,308867.0,999439403.0,1.0,1.0,9,9,49,524
album,0.511,0.371,0.0,-12.074,0.0298,0.0783,0.000864,0.112,0.185,113.998,297733.0,200040.0,0.0,0.0,9,9,35,527
album,0.532,0.723,9.0,-11.779,0.0333,0.00152,0.00425,0.078,0.866,137.662,249307.0,10956905.0,0.0,1.0,9,19,44,1304
album,0.745,0.219,5.0,-11.216,0.0276,0.851,1.8e-05,0.0678,0.635,88.609,186251.0,75371196.0,1.0,1.0,11,40,28,312
album,0.436,0.141,0.0,-13.271,0.0308,0.902,2.81e-06,0.126,0.146,76.64,198227.0,44930759.0,1.0,1.0,11,40,31,319
album,0.526,0.299,8.0,-13.797,0.031,0.941,0.097,0.106,0.679,156.848,200627.0,53810988.0,1.0,1.0,11,15,21,1172
album,0.429,0.18,10.0,-10.694,0.0551,0.864,4.4e-06,0.104,0.485,170.645,154800.0,60080.0,0.0,0.0,11,40,24,327
compilation,0.427,0.813,0.0,-9.02,0.0737,0.0713,0.109,0.873,0.344,106.859,134267.0,8726119.0,1.0,1.0,11,36,65,935
album,0.547,0.216,10.0,-14.908,0.0343,0.924,0.214,0.109,0.358,79.941,168107.0,11840113.0,1.0,1.0,11,10,39,501
album,0.651,0.347,0.0,-9.175,0.0341,0.694,0.0249,0.11,0.533,75.978,210000.0,18693100.0,1.0,1.0,11,15,54,315
album,0.798,0.234,2.0,-10.699,0.0317,0.875,0.000626,0.134,0.403,103.152,202640.0,8711465.0,1.0,1.0,11,15,54,343
single,0.475,0.068,0.0,-20.032,0.0319,0.893,0.00216,0.105,0.266,95.165,192421.0,17430.0,1.0,1.0,11,25,71,344
album,0.379,0.0462,0.0,-14.719,0.0445,0.978,0.000931,0.0912,0.147,80.641,187769.0,1861370.0,1.0,1.0,11,40,19,551
album,0.767,0.787,3.0,-9.897,0.0331,0.0163,0.583,0.0513,0.964,126.879,266200.0,193978585.0,1.0,1.0,21,55,51,734
album,0.404,0.72,10.0,-9.18,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,258467.0,72480710.0,1.0,1.0,21,55,51,516
album,0.438,0.728,8.0,-7.105,0.0458,3.49e-05,0.57,0.0509,0.701,128.04,160173.0,8745403.0,1.0,1.0,21,55,51,137
album,0.277,0.67,6.0,-9.381,0.0376,6.28e-05,0.751,0.237,0.217,148.342,254627.0,79260633.0,1.0,1.0,21,55,63,504
album,0.456,0.826,8.0,-7.611,0.0268,3.35e-05,0.57,0.0548,0.415,82.539,201173.0,51992138.0,1.0,1.0,21,30,29,879
album,0.527,0.418,4.0,-10.205,0.0277,0.142,0.775,0.139,0.218,129.516,196905.0,33832601.0,1.0,1.0,21,30,30,804
compilation,0.476,0.855,8.0,-6.046,0.0265,2.53e-05,0.69,0.049,0.408,82.955,202133.0,51992138.0,1.0,1.0,21,51,29,879
album,0.382,0.867,9.0,-7.426,0.0399,5.91e-06,0.581,0.196,0.453,87.309,298253.0,28422153.0,1.0,1.0,21,30,35,832
single,0.698,0.611,2.0,-6.542,0.0281,7.73e-05,0.295,0.0937,0.449,116.997,238143.0,1535549.0,0.0,1.0,21,8,55,1974
album,0.422,0.208,10.0,-15.886,0.0318,0.896,0.0265,0.192,0.354,111.549,190587.0,187712.0,1.0,1.0,21,24,22,226
album,0.64,0.957,8.0,-2.336,0.0741,0.0431,0.0,0.0789,0.692,134.992,178013.0,401002898.0,1.0,1.0,7,5,34,1927
album,0.603,0.886,5.0,-3.777,0.0837,0.00045,0.0,0.26,0.395,126.025,229933.0,278022552.0,1.0,1.0,7,9,50,1600
album,0.533,0.967,1.0,-2.543,0.0995,0.00791,0.0,0.336,0.782,142.018,186813.0,305044659.0,1.0,1.0,7,5,31,1923
album,0.434,0.939,4.0,-2.983,0.0593,0.0425,0.0,0.491,0.569,159.932,209493.0,145609051.0,1.0,1.0,7,5,42,2259
album,0.483,0.941,2.0,-3.598,0.0575,0.000526,3.5e-06,0.31,0.503,156.033,232067.0,88125160.0,1.0,1.0,7,9,49,343
album,0.359,0.955,4.0,-2.323,0.12,0.00116,0.0,0.349,0.446,170.033,230427.0,1221660.0,0.0,0.0,7,8,51,60
album,0.509,0.938,11.0,-3.883,0.0715,0.000644,0.00246,0.14,0.335,94.019,204347.0,36011690.0,1.0,1.0,7,8,47,373
album,0.445,0.953,5.0,-2.463,0.0704,0.0106,0.0,0.281,0.475,172.063,225280.0,93593689.0,1.0,1.0,7,21,48,1385
single,0.563,0.924,0.0,-4.004,0.048,0.000926,0.0,0.341,0.734,133.997,197480.0,597493.0,1.0,1.0,7,17,50,556
album,0.53,0.803,5.0,-5.031,0.0386,0.0545,0.0,0.316,0.565,80.992,206060.0,17889209.0,1.0,1.0,7,10,38,451
compilation,0.697,0.832,9.0,-7.264,0.0298,0.168,0.00131,0.269,0.979,125.926,215093.0,641407658.0,1.0,1.0,18,37,50,823
album,0.869,0.648,11.0,-8.698,0.0633,0.121,2.17e-05,0.126,0.9,125.035,339320.0,641407658.0,1.0,1.0,18,6,50,823
album,0.802,0.756,2.0,-10.791,0.0349,0.0843,0.00765,0.0521,0.963,131.715,288293.0,641407658.0,1.0,1.0,18,4,50,823
album,0.424,0.443,6.0,-13.45,0.0382,0.532,0.000389,0.673,0.391,131.675,278040.0,641407658.0,1.0,1.0,18,4,50,823
compilation,0.666,0.714,4.0,-9.448,0.0617,0.291,0.0212,0.128,0.69,89.018,226213.0,641407658.0,1.0,1.0,18,37,50,823
album,0.676,0.692,9.0,-13.093,0.052,0.668,0.00915,0.13,0.799,102.516,170160.0,641407658.0,1.0,1.0,18,27,50,823
album,0.774,0.849,9.0,-2.986,0.0301,0.016,0.000199,0.0348,0.962,126.996,235000.0,641407658.0,1.0,1.0,18,43,50,823
album,0.841,0.752,11.0,-11.165,0.0898,0.248,0.0068,0.105,0.549,112.362,80147.0,641407658.0,1.0,1.0,18,10,50,823
album,0.608,0.745,4.0,-8.772,0.0857,0.323,0.00428,0.135,0.614,88.941,277413.0,641407658.0,1.0,1.0,18,10,50,823
album,0.656,0.662,4.0,-10.346,0.0493,0.0964,0.000612,0.0853,0.717,114.612,288480.0,641407658.0,1.0,1.0,18,4,50,823
album,0.654,0.81,4.0,-6.26,0.0288,0.00719,0.00251,0.165,0.661,114.623,200307.0,54551544.0,1.0,1.0,6,20,49,566
album,0.634,0.551,3.0,-7.136,0.0352,0.00737,1.82e-05,0.07,0.453,151.779,258827.0,137206734.0,1.0,1.0,6,6,41,796
album,0.556,0.92,8.0,-4.606,0.0367,0.00271,0.00021,0.117,0.771,121.138,159227.0,66526480.0,1.0,1.0,6,6,43,803
album,0.457,0.618,6.0,-6.682,0.0296,0.00114,0.00257,0.0679,0.579,80.184,305533.0,45325653.0,1.0,1.0,6,6,35,537
album,0.693,0.823,5.0,-3.761,0.0726,0.0932,0.0,0.328,0.741,87.904,196093.0,64782724.0,1.0,1.0,6,12,22,510
album,0.578,0.882,7.0,-6.354,0.044,0.000121,0.479,0.284,0.623,125.603,186533.0,25910545.0,1.0,1.0,6,20,28,496
album,0.413,0.967,6.0,-3.96,0.136,0.00176,1.09e-06,0.101,0.279,130.451,157960.0,3129400.0,1.0,1.0,6,26,38,330
single,0.605,0.7,4.0,-6.47,0.0277,0.00998,0.0,0.116,0.588,84.962,170720.0,3274541.0,1.0,1.0,6,33,47,2817
album,0.295,0.94,11.0,-5.247,0.0449,0.00021,0.00106,0.276,0.58,186.186,204293.0,2366923.0,1.0,1.0,6,6,84,358
album,0.599,0.624,6.0,-6.622,0.0339,0.0109,8.06e-06,0.158,0.706,119.838,189400.0,30056659.0,1.0,1.0,6,18,42,560
album,0.536,0.849,0.0,-4.702,0.0616,0.00318,0.00197,0.104,0.305,127.002,206547.0,9844085.0,1.0,1.0,7,6,49,3118
album,0.519,0.935,7.0,-5.656,0.0423,0.00454,0.0,0.0661,0.498,104.044,235840.0,33107669.0,1.0,1.0,7,14,47,2793
album,0.515,0.992,7.0,-6.32,0.08,0.0011,6.86e-06,0.382,0.112,122.017,236000.0,693552.0,0.0,0.0,7,23,37,2861
album,0.546,0.92,5.0,-4.83,0.0592,0.00661,3.13e-06,0.904,0.265,95.996,181333.0,3815727.0,1.0,1.0,7,6,46,3093
single,0.505,0.859,6.0,-5.546,0.0431,0.00346,0.0012,0.263,0.434,95.036,313984.0,71494473.0,1.0,1.0,7,8,41,3724
album,0.436,0.748,6.0,-6.349,0.031,0.000676,3.01e-06,0.221,0.589,62.11,250720.0,13040673.0,1.0,1.0,7,25,47,2914
single,0.47,0.904,0.0,-7.018,0.0535,0.0528,0.00151,0.226,0.373,77.021,278093.0,7236399.0,1.0,1.0,7,25,39,3545
